,level_0,index,Unnamed: 0,Text,Label
4599,4599,4599,4599,Las personas transexuales femeninas tienen menor exposición a los andrógenos en el útero   ,0
4600,4600,4600,4600,La ministra de Derechos Sociales Ione Belarra insiste en que el titular de Interior Fernando GrandeMaslaska no ha contactado con ella en relación con el retorno a Marruecos de los menores que llegaron a Ceuta en mayo  ,0
4601,4601,4601,4601,Las autoridades españolas devuelven al cuarto grupo de 15 menores no acompañados que entraron de forma irregular en Ceuta entre los días 17 y 18 de mayo   ,0
4602,4602,4602,4602,El portero belga Thibaut Courtois firma la renovación de su contrato con el Real Madrid hasta el 30 de junio de 2026 club al que defiende desde que en 2018 llegase procedente del Chelsea  ,0
4603,4603,4603,4603,La factura de la luz en agosto costará de media 766 euros si se mantienen los precios elevados lo que supone un 44  más que la factura record de julio y un 35  de incremento frente a la factura de agosto de 2020 según la OCU  ,0
4604,4604,4604,4604,El PP pide a Pedro Sánchez que comparezca en el Congreso para informar del repliegue de las tropas en Afganistán así como de la posición de España en este asunto  ,0
4605,4605,4605,4605,Laporta admite unas perdidas de 481 millones   ,0
4606,4606,4606,4606,  Carballeda Los paralímpicos mejoran nuestra carta de presentación al mundo   entrevista a Miguel Carballeda presidente del Comite Paralímpico Español  ,0
4607,4607,4607,4607,El presidente de Madagascar Andry Rajoelina anunció un nuevo Gabinete ampliado hasta 32 carteras tras haber suspendido la semana pasada a todos sus ministros por sus malos resultados  ,0
4608,4608,4608,4608,La Fundación Madrina se ofrece a dar acogida en la España vaciada a las familias afganas que trabajaron para el Ejercito español en las dos decadas que permanecieron en ese país las tropas españolas  ,0
4609,4609,4609,4609,  La película El crimen de Cuenca  que estuvo casi dos años secuestrada por las autoridades con la directora Pilar Miró procesada cumple 40 años desde su estreno en España  Por Paula Escalada Medrano   ,0
4610,4610,4610,4610,El Barça de Sarunas Jasikevicius arrancará la pretemporada esta semana con las pruebas medicas el martes y el primer entrenamiento el miercoles con solo nueve jugadores del primer equipo  ,0
4611,4611,4611,4611,Los ministros de Exteriores de la Unión Europea UE evaluarán mañana por primera vez a traves de una videoconferencia extraordinaria la situación en Afganistán tras la toma de control del país por los talibanes   ,0
4612,4612,4612,4612,  Los ministros de Exteriores de la UE abordarán mañana la crisis afgana ,0
4613,4613,4613,4613,El ayuntamiento de Madrid pone a disposición del Gobierno 25 plazas ampliables a 100 de un centro de acogida temporal de emergencia para acoger a mujeres afganas en situación de persecución tras la victoria de los talibanes en ese país  ,0
4614,4614,4614,4614,Los gobiernos extranjeros han acelerado la evacuación de sus diplomáticos y otros ciudadanos de Afganistán tras la toma del poder por los talibanes y el caos que reina en Kabul  ,0
4615,4615,4615,4615,  Richard Ovenden decidió escribir Quemar libros al constatar que las bibliotecas y los archivos eran ignorados por el discurso público  Por Jose Oliva   ,0
4616,4616,4616,4616,La mayoría de quienes han pasado la COVID19 independientemente de la gravedad tienen anticuerpos protectores hasta un año despues de la infección coronavirus   ,0
4617,4617,4617,4617,  Una fábrica de casetes para paliar la orfandad del formato en España   Por Pepi Cardenete   ,0
4618,4618,4618,4618,El piloto de MotoGP español Maverick Viñales abandona el equipo japones Yamaha para firmar por un año con opción a renovar con la escudería italiana Aprilia para la temporada 2022 informó la propia escudería  ,0
4619,4619,4619,4619,averick Viñales ficha por Aprilia para la próxima temporada,0
4620,4620,4620,4620,China afirmó hoy que espera responsabilidad por parte de los talibanes y que estos pongan en marcha un marco de trabajo inclusivo con todas las partes para lograr una transición pacífica en Afganistán  ,0
4621,4621,4621,4621,Australia y Nueva Zelanda informaron este lunes que evacuarán a sus ciudadanos y a decenas de afganos que trabajaron para ellos en Afganistán debido al deterioro de la situación tras la llegada de los talibanes a Kabul  ,0
4622,4622,4622,4622,El ministro británico de Defensa Ben Wallace dijo este lunes que más de 600 fuerzas del Reino Unido enviadas a Afganistán tratan de mantener operativo el aeropuerto de Kabul para sacar a más personas en los próximos días  ,0
4623,4623,4623,4623,Mejora la evolución del incendio de Navalacruz en Ávila que incorpora medios aereos    ,0
4624,4624,4624,4624,  Miguelanxo Prado Viñetas refleja la excelente salud creativa del cómic  Por Ana González   ,0
4625,4625,4625,4625,omparecencia de Joan Laporta,0
4626,4626,4626,4626,Miles de personas desesperadas desatan el caos en el aeropuerto de Kabul   ,0
4627,4627,4627,4627,La cifra de negocios de la industria se incrementó un 19  en junio en comparación con el mismo mes de 2020 según ha difundido este lunes el Instituto Nacional de Estadística INE  ,0
4628,4628,4628,4628,Márquez da un nuevo paso adelante a pesar del resultado  Por Juan Antonio Lladós  ,0
4629,4629,4629,4629,Miles de policías y soldados velan por confinamiento de Sídney   ,0
4630,4630,4630,4630,Un grupo de 70 países de todo los continentes incluida España instó a quienes ocupan cargos de autoridad en todo Afganistán que permitan a los ciudadanos del país y a los internacionales marcharse del país asiático   ,0
4631,4631,4631,4631,El opositor Hichilema gana las elecciones presidenciales de Zambia   ,0
4632,4632,4632,4632,Finlandia ha cerrado su embajada en Afganistán e iniciado la evacuación tanto de su personal como de sus trabajadores afganos informó el Ministerio de Exteriores hoy desde Helsinki  ,0
4633,4633,4633,4633,El primer ministro de Malasia presenta su dimisión tras perder la mayoría   ,0
4634,4634,4634,4634,El calor mantiene en España a nueve comunidades en alerta y a Canarias en nivel rojo    ,0
4635,4635,4635,4635,España ha decidido acelerar las donaciones de vacunas a America Latina y el Caribe por lo que tiene previsto enviar unos seis millones de dosis durante las próximas semanas coronavirus   ,0
4636,4636,4636,4636,Los hospitales Josep Trueta de Girona y Clínic de Barcelona comienzan a partir de este lunes la criba de voluntarios que participarán en el ensayo clínico con humanos de la primera vacuna española contra la covid19  coronavirus    ,0
4637,4637,4637,4637,El último líder del Jemer Rojo con vida apela su condena por genocidio   ,0
4638,4638,4638,4638,El mulá Baradar Akhund declaró el fin de la guerra de Afganistán con la victoria de los insurgentes un logro inesperado por su rapidez y que se completó ayer con la huida del presidente Ashraf Ghani y la toma de Kabul  ,0
4639,4639,4639,4639,  Los talibanes declaran la victoria y el fin de la guerra en Afganistán ,0
4640,4640,4640,4640,Corea del Sur y Estados Unidos iniciaron este lunes unas maniobras militares conjuntas anuales pese a la reciente amenaza de Corea del Norte de desatar una gran crisis de seguridad por su celebración  ,0
4641,4641,4641,4641,Los talibanes recuperaron el domingo el control de Kabul tras  casi veinte años de guerra con la entrada en la capital sin encontrar resistencia mientras el presidente afgano Ashraf Ghani abandonaba Afganistán para evitar un derramamiento de sangre  ,0
4642,4642,4642,4642,Freddy Guevara que llevaba poco más de un mes detenido y estaba acusado por la Fiscalía de tener vínculos con paramilitares dijo tras su liberación que desconocía las condiciones de su libertad ,0
4643,4643,4643,4643,  Liberan a un exdiputado opositor venezolano preso tras el inicio del diálogo ,0
4644,4644,4644,4644,El Departamento de Estado y el Pentágono prometieron sacar del país a otros ciudadanos afganos particularmente vulnerables y acelerar la evacuación de miles de afganos que cumplen los requisitos para obtener un visado especial de inmigrante de EEUU ,0
4645,4645,4645,4645,Los talibanes recuperaron el domingo el control de Kabul tras   veinte años de guerra con la entrada en la capital sin encontrar resistencia mientras el presidente afgano Ashraf Ghani abandonaba Afganistán para evitar un derramamiento de sangre ,0
4646,4646,4646,4646,EEUU controlará el tráfico aereo del aeropuerto de Kabul para evacuaciones,0
4647,4647,4647,4647,Las autoridades incrementaron a 5700 los heridos a causa del terremoto en Haití que destruyó 13694 casas y causó daños a otras 13585 así como a numerosos hospitales escuelas y otras edificaciones ,0
4648,4648,4648,4648,España enviará el lunes dos aviones a Dubái para cubrir la primera fase de repatriación del personal de la embajada en Afganistán de los españoles que quedan y de todos aquellos afganos y sus familias que durante años han colaborado con nuestro país ,0
4649,4649,4649,4649,aití eleva a 1297 la cifra muertes por el terremoto,0
4650,4650,4650,4650,Los sectores venezolanos no aclararon cuáles fueron los resultados finales de estas primeras conversaciones ni precisaron si volverán a reunirse en Mexico donde este viernes firmaron un memorando de entendimiento ,0
4651,4651,4651,4651,Brasil registró en las últimas 24 horas 270 nuevas muertes por coronavirus con lo que el acumulado de fallecimientos se aproxima a los 570000 desde el inicio de la pandemia aunque la cifra es la menor en casi nueve meses ,0
4652,4652,4652,4652,Guterres se mostró seriamente preocupado por los derechos de las mujeres y las niñas en Afganistán los cuales dijo deben ser protegidos a la vez que pidió a las partes implicadas en el conflicto moderación para proteger vidas ,0
4653,4653,4653,4653,El líder opositor venezolano Juan Guaidó insistió en que Venezuela merece y necesita un cambio al promover nuevamente el llamado acuerdo de salvación nacional que ha propuesto ,0
4654,4654,4654,4654,a oposición y el Gobierno de Venezuela prolongan el diálogo tras una reunión constructiva en Mexico,0
4655,4655,4655,4655,España enviará mañana dos aviones para la repatriación de los españoles y afganos,0
4656,4656,4656,4656,El secretario de Estado de EEUU Antony Blinken responsabilizó de lo ocurrido a las fuerzas de seguridad afganas y al Gobierno del Donald Trump mientras la oposición republicana tacha de inexcusable y vergonzosa la actuación de la Casa Blanca ,0
4657,4657,4657,4657,El incendio declarado este sábado entre Navalacruz y Cepeda de la Mora en Ávila y que ha quemado ya alrededor de 10000 hectáreas con un perímetro de 40 kilómetros es el más preocupante del fin de semana en España  ,0
4658,4658,4658,4658,El alto representante de la Unión Europea para la Política Exterior Josep Borrell expresó este domingo el apoyo de la UE a España tras las acusaciones inaceptables e injustificadas de Nicaragua en el conflicto diplomático entre ambos países  ,0
4659,4659,4659,4659,CORRECCIÓN   ,0
4660,4660,4660,4660,Las misiones de Estonia y Noruega en Naciones Unidas afirmaron que la reunión entre los quince miembros del Consejo de Seguridad tendrá lugar a las 1400 GMT y que incluirá una breve intervención del secretario general António Guterres ,0
4661,4661,4661,4661,El presidente afgano Ashraf Ghani justificó su marcha este domingo de Afganistán para evitar un derramamiento de sangre algo que logró dijo con su salida del país y la toma de Kabul por los talibanes sin encontrar resistencia  ,0
4662,4662,4662,4662,El incendio declarado la pasada noche en Azuebar Castelló que amenazaba el parque natural de la Sierra de Espadán y que ha movilizado a más de 300 efectivos y una veintena de medios aereos se encuentra sin llama perimetrado y estabilizado  ,0
4663,4663,4663,4663,Ocho de los 34 vagones de un tren de mercancías que hacía el trayecto en la estación de contenedores de La Negrilla en Sevilla y la de clasificación de León han descarrilado a la salida de la estación de Montoro Córdoba  ,0
4664,4664,4664,4664,Reconocidas periodistas y escritoras españolas impulsaron hoy un manifiesto en el que hacen un llamamiento urgente a la comunidad internacional para que se mantengan abiertas las fronteras de Afganistán y salgan del país todas las personas que lo deseen   ,0
